Año;Mes;División;Grupo;Clase;Subclase;Producto;Glosa;Ponderación;Índice;Variación Mensual ( % );Variación Acumulada ( % );Variación 12 Meses ( % );Incidencia Mensual ( % );Incidencia Acumulada ( % );Incidencia 12 Meses ( % ),,,,,,,,,,,
2015;2;9;2;4;1;2;ACCESORIOS PARA MASCOTAS;0,05453;103,99;1,2;0,9;1,4;0,0;0,0;0,0,,,
2015;2;1;1;5;1;2;MARGARINA;0,11859;108,1;3,0;0,1;5,9;0,0;0,0;0,0,,,
2015;2;1;1;6;1;2;NARANJA;0,09246;144,82;5,0;12,6;13,1;0,0;0,0;0,0,,,
2015;2;1;1;7;1;2;CEBOLLA Y CEBOLLÍN;0,13287;98,4;0,9;2,8;10,3;0,0;0,0;0,0,,,
2015;2;1;1;8;1;2;ENDULZANTE;0,04802;110,60;3,8;8,0;13,0;0,0;0,0;0,0,,,
2015;2;1;1;9;1;2;HIERBAS, ESPECIAS Y CONDIMENTOS;0,08718;112,90;3,8;4,9;6,3;0,0;0,0;0,0,,
2015;2;1;1;1;2;2;CEREAL;0,18699;104,63;0,1;1,7;2,3;0,0;0,0;0,0,,,
2015;2;5;1;1;2;2;LÁMPARA;0,07102;100,96;-0,8;-1,3;0,9;0,0;0,0;0,0,,,
2015;2;9;1;1;2;2;REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO;0,06258;88,20;-1,5;1,3;-9,6;0,0;0,0;0,0,,,
2015;2;11;1;1;2;2;PAPAS FRITAS PARA LLEVAR;0,1139;114,66;0,3;1,3;8,4;0,0;0,0;0,0,,,
2015;2;3;2;1;2;2;ZAPATOS PARA MUJER;0,16239;71,89;0,5;-2,1;-19,1;0,0;0,0;0,0,,,
2015;2;9;3;1;2;2;CLASES RECREATIVAS;0,07188;96,8;0,1;-4,0;-3,8;0,0;0,0;0,0,,,
2015;2;5;5;1;2;2;ARTÍCULOS DE CERRAJERÍA;0,05872;106,32;1,9;1,5;6,3;0,0;0,0;0,0,,,
2015;2;5;6;1;2;2;ARTÍCULOS PARA LIMPIEZA DE BAÑO Y COCINA;0,08081;107,15;0,2;0,5;5,4;0,0;0,0;0,0,,,
2015;2;3;1;2;2;2;PANTALÓN Y FALDA PARA MUJER;0,33274;84,33;0,2;-3,3;-11,2;0,0;0,0;0,0,,,
2015;2;12;1;2;2;2;PAPEL HIGIÉNICO;0,37394;110,00;1,4;1,4;10,0;0,0;0,0;0,0,,,
2015;2;1;2;2;2;2;BEBIDA ISOTÓNICA Y ENERGIZANTE;0,0401;102,59;0,1;0,0;2,4;0,0;0,0;0,0,,,
2015;2;1;1;4;2;2;POSTRES LÁCTEOS;0,06563;103,55;1,4;-0,5;3,3;0,0;0,0;0,0,,,
2015;2;7;2;4;2;2;LICENCIA DE CONDUCIR;0,03039;112,6;-0,1;1,5;6,3;0,0;0,0;0,0,,,
2015;2;1;1;6;2;2;FRUTAS EN CONSERVA;0,04825;108,39;0,1;-0,3;8,4;0,0;0,0;0,0,,,
2015;2;1;1;8;2;2;MANJAR Y DULCES UNTABLES;0,05107;116,66;1,1;1,2;17,6;0,0;0,0;0,0,,,
2015;2;1;1;9;2;2;ADEREZOS;0,17015;115,09;1,5;2,1;9,2;0,0;0,0;0,0,,,
2015;2;1;1;1;3;2;GALLETA;0,36509;111,39;1,2;1,4;6,1;0,0;0,0;0,0,,,
2015;2;3;2;1;3;2;ZAPATO INFANTIL;0,09317;74,07;1,5;-4,0;-11,1;0,0;0,0;0,0,,,
2015;2;1;1;2;3;2;CARNE DE POLLO;0,96033;112,32;0,4;0,7;5,4;0,0;0,0;0,1,,,
2015;2;3;1;2;3;2;PANTALÓN, FALDA Y VESTIDO INFANTIL;0,11514;97,95;3,6;0,4;0,3;0,0;0,0;0,0,,
2015;2;12;1;2;3;2;PRODUCTOS DE MAQUILLAJE;0,1216;104,27;0,1;0,4;4,5;0,0;0,0;0,0,,,
2015;2;1;2;2;3;2;JUGO EN POLVO;0,13224;119,31;-0,2;0,4;24,5;0,0;0,0;0,0,,,
2015;2;1;1;3;3;2;MARISCOS EN CONSERVA;0,03186;111,91;0,0;-0,6;6,6;0,0;0,0;0,0,,,
2015;2;1;1;7;3;2;PAPAS CONGELADAS Y DESHIDRATADAS;0,04535;115,4;2,8;4,2;6,2;0,0;0,0;0,0,,,
2015;2;1;1;8;3;2;CHOCOLATE;0,22919;117;1,1;2,5;12,5;0,0;0,0;0,0,,,,
2015;2;1;1;9;3;2;ALIMENTOS PARA BEBÉ;0,10014;105,85;3,6;1,0;4,4;0,0;0,0;0,0,,,
2015;2;1;1;2;4;2;HAMBURGUESA;0,09243;101,6;3,9;2,7;1,7;0,0;0,0;0,0,,,
2015;2;3;1;2;4;2;CONJUNTO PARA LACTANTE;0,04348;93,70;7,0;-4,8;-0,8;0,0;0,0;0,0,,,
2015;2;3;1;2;5;2;ROPA DEPORTIVA ESCOLAR;0,02941;105,74;-0,8;0,4;0,2;0,0;0,0;0,0,,,
2015;2;2;1;1;1;3;WHISKY;0,0638;111,97;0,9;2,1;6,7;0,0;0,0;0,0,,,
2015;2;5;1;1;1;3;MUEBLES DE COMEDOR;0,13894;103,77;-0,8;-0,7;2,7;0,0;0,0;0,0,,,
2015;2;6;1;1;1;3;HORMONAS Y MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO;0,22127;108,43;-0,3;0,1;8,7;0,0;0,0;0,0,,,
2015;2;10;1;1;1;3;SERVICIO DE EDUCACIÓN DE 1° CICLO DE LA ENSEÑANZA BÁSICA;0,6516;105,66;0,0;0,0;4,5;0,0;0,0;0,0,,,
2015;2;11;1;1;1;3;ONCE CONSUMIDA FUERA DEL HOGAR;0,07144;112,77;0,5;1,6;7,6;0,0;0,0;0,0,,,
2015;2;3;2;1;1;3;CALZADO DE ESTACIÓN PARA HOMBRE;0,02234;91,40;0,0;-1,6;-4,0;0,0;0,0;0,0,,,
2015;2;4;2;1;1;3;GRIFERIA Y ACCESORIOS;0,13368;105,23;0,4;1,9;6,7;0,0;0,0;0,0,,,
2015;2;5;2;1;1;3;TEXTILES PARA LIVING Y COMEDOR;0,05703;107,73;0,7;0,3;8,0;0,0;0,0;0,0,,,
2015;2;7;2;1;1;3;REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO MECÁNICO DEL AUTOMÓVIL;0,23917;110,0;1,6;1,2;14,2;0,0;0,0;0,0,,,
2015;2;8;2;1;1;3;SERVICIO DE PACK DE TELECOMUNICACIONES;2,39372;101,73;0,1;0,1;1,2;0,0;0,0;0,0,,,
2015;2;5;3;1;1;3;ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR;0,10669;103,92;0,0;0,0;5,3;0,0;0,0;0,0,,,
2015;2;7;3;1;1;3;SERVICIO DE TRANSPORTE ESCOLAR;0,27799;111,06;0,0;0,0;9,1;0,0;0,0;0,0,,,
2015;2;9;3;1;1;3;ENTRADA A CENTROS DE DIVERSIÓN NOCTURNOS;0,05159;103,86;0,3;-1,2;2,2;0,0;0,0;0,0,,,
2015;2;5;4;1;1;3;UTENSILIOS DE COCINA;0,10934;104,24;1,2;1,4;2,3;0,0;0,0;0,0,,,
2015;2;10;4;1;1;3;SERVICIO DE ENSEÑANZA UNIVERSITARIA;4,04827;106,00;0,0;0,0;5,0;0,0;0,0;0,2,,,
2015;2;12;5;1;1;3;MEMBRESÍA EN ASOCIACIÓN PROFESIONAL;0,09976;105,65;0,0;3,5;3,5;0,0;0,0;0,0,,,
2015;2;5;6;1;1;3;LAVALOZA;0,07218;112;0,6;1,0;9,9;0,0;0,0;0,0,,,,
2015;2;3;1;2;1;3;CAMISA Y POLERA PARA HOMBRE;0,27707;88,40;1,2;-3,7;-7,1;0,0;0,0;0,0,,,
2015;2;12;1;2;1;3;ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL;0,04045;105,36;0,5;0,9;3,5;0,0;0,0;0,0,,,
2015;2;9;2;2;1;3;INSTRUMENTOS MUSICALES;0,16551;121,89;4,4;9,4;21,3;0,0;0,0;0,0,,,
2015;2;12;2;2;1;3;LENTES DE SOL;0,05781;84,8;-0,5;-0,6;-1,7;0,0;0,0;0,0,,,
2015;2;5;3;2;1;3;PROCESADOR DE ALIMENTOS;0,09233;106,88;0,8;1,5;7,8;0,0;0,0;0,0,,,
2015;2;9;2;3;1;3;TIERRA Y FERTILIZANTE;0,02273;107,51;4,3;6,5;2,3;0,0;0,0;0,0,,,
2015;2;4;4;3;1;3;LEÑA;0,18622;104,43;0,4;-0,5;1,7;0,0;0,0;0,0,,,
2015;2;1;1;4;1;3;LECHE CONSERVADA;0,06545;115,26;-0,4;-1,4;7,4;0,0;0,0;0,0,,,
2015;2;1;1;6;1;3;PERA;0,03001;107,34;-13,7;-21,1;-1,0;0,0;0,0;0,0,,,
2015;2;1;1;7;1;3;LECHUGA;0,18688;103,12;0,8;-1,8;-2,3;0,0;0,0;0,0,,,
2015;2;5;1;1;2;3;ARTÍCULOS ORNAMENTALES;0,13233;91,23;1,2;-0,7;-8,6;0,0;0,0;0,0,,,
2015;2;11;1;1;2;3;PLATOS PREPARADOS PARA LLEVAR;0,5921;113,15;0,1;1,1;6,4;0,0;0,0;0,0,,,
2015;2;3;2;1;2;3;CALZADO DE ESTACIÓN PARA MUJER;0,2419;90,54;0,3;-3,0;-7,5;0,0;0,0;0,0,,,
2015;2;5;5;1;2;3;ACCESORIOS ELÉCTRICOS;0,05269;113,58;2,7;3,2;5,0;0,0;0,0;0,0,,,
2015;2;5;6;1;2;3;SERVILLETAS  Y TOALLA DE PAPEL;0,20352;104,51;0,1;1,4;3,5;0,0;0,0;0,0,,,
2015;2;3;1;2;2;3;BLUSA Y POLERA PARA MUJER;0,36805;79,56;0,0;-4,5;-16,4;0,0;0,0;-0,1,,,
2015;2;12;1;2;2;3;JABÓN;0,09615;105,8;2,9;3,3;7,7;0,0;0,0;0,0,,,
2015;2;7;2;4;2;3;REVISIÓN TÉCNICA DEL AUTOMÓVIL;0,06476;105,2;0,0;0,3;2,1;0,0;0,0;0,0,,,
2015;2;1;1;1;3;3;PRODUCTOS DE REPOSTERÍA;0,52671;116,24;0,2;1,3;13,9;0,0;0,0;0,1,,,
2015;2;3;2;1;3;3;CALZADO DE ESTACIÓN INFANTIL;0,04822;94,5;0,4;0,1;0,3;0,0;0,0;0,0,,,
2015;2;3;1;2;3;3;CAMISA Y POLERA INFANTIL;0,10053;97,74;5,9;0,5;-2,8;0,0;0,0;0,0,,,
2015;2;12;1;2;3;3;TINTURAS Y FIJADORES;0,14949;106;2,4;1,0;3,0;0,0;0,0;0,0,,,,
2015;2;1;1;7;3;3;PAPAS FRITAS;0,10198;107,68;4,7;3,9;3,3;0,0;0,0;0,0,,,
2015;2;1;1;9;3;3;POSTRES NO LÁCTEOS;0,08158;102,20;2,6;3,7;0,6;0,0;0,0;0,0,,,
2015;2;3;1;2;4;3;ROPA INTERIOR Y DE DORMIR PARA LACTANTE;0,04294;98,75;5,0;3,5;-1,4;0,0;0,0;0,0,,,
2015;2;2;1;1;1;4;VODKA;0,05182;109,04;2,2;4,9;6,2;0,0;0,0;0,0,,,
2015;2;5;1;1;1;4;MUEBLES PARA COCINA;0,06734;108,57;0,7;1,9;8,9;0,0;0,0;0,0,,,
2015;2;6;1;1;1;4;MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y  SISTEMA OSTEO-MUSCULAR;0,15446;112,33;-1,7;8,6;8,8;0,0;0,0;0,0,,
2015;2;10;1;1;1;4;SERVICIO DE EDUCACIÓN DE 2° CICLO DE LA ENSEÑANZA BÁSICA;0,96802;106,00;0,0;0,0;4,8;0,0;0,0;0,0,,,
2015;2;11;1;1;1;4;SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR;0,52042;113,71;0,8;1,3;8,3;0,0;0,0;0,0,,,
2015;2;4;2;1;1;4;SELLANTES Y PEGAMENTOS;0,03766;105,19;0,5;0,7;3,6;0,0;0,0;0,0,,,
2015;2;8;2;1;1;4;SERVICIO DE TELEFONÍA MÓVIL;1,69432;99,08;0,0;0,0;-0,6;0,0;0,0;0,0,,,
2015;2;5;3;1;1;4;HORNO MICROONDAS;0,03728;109,07;-0,1;1,4;6,8;0,0;0,0;0,0,,,
2015;2;7;3;1;1;4;SERVICIO DE TRANSPORTE EN MICROBUS;0,61669;111,44;-0,6;-1,5;6,0;0,0;0,0;0,0,,,
2015;2;9;3;1;1;4;SERVICIOS DE FIESTAS DE CUMPLEAÑOS;0,09675;107,97;-0,2;0,5;5,6;0,0;0,0;0,0,,,
2015;2;10;4;1;1;4;SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO;0,10781;109,08;0,0;0,0;7,0;0,0;0,0;0,0,,,
2015;2;12;5;1;1;4;SERVICIO NOTARIAL;0,09312;106,8;0,9;1,2;4,6;0,0;0,0;0,0,,,
2015;2;5;6;1;1;4;LIMPIADOR DE PISO;0,06054;117,99;1,4;1,6;15,4;0,0;0,0;0,0,,,
2015;2;3;1;2;1;4;TRAJES O AMBOS DE HOMBRE;0,0315;96,59;2,6;1,8;-0,6;0,0;0,0;0,0,,,
2015;2;12;1;2;1;4;BLOQUEADORES Y BRONCEADORES;0,03152;86,11;-5,2;-6,9;-12,5;0,0;0,0;0,0,,,
2015;2;1;1;6;1;4;PLÁTANO;0,12176;120,20;-0,9;2,3;17,3;0,0;0,0;0,0,,,
2015;2;1;1;7;1;4;LIMÓN;0,10457;200,69;-3,0;22,1;35,2;0,0;0,0;0,1,,,
2015;2;5;5;1;2;4;PILAS;0,03695;105,49;-0,9;-0,4;1,8;0,0;0,0;0,0,,,
2015;2;3;1;2;2;4;CONJUNTO Y VESTIDO PARA MUJER;0,13069;93,27;-0,6;-6,4;-6,3;0,0;0,0;0,0,,,
2015;2;12;1;2;2;4;PAÑALES DESECHABLES;0,36327;109,44;0,5;0,0;4,2;0,0;0,0;0,0,,,
2015;2;1;1;1;3;4;MASAS SALADAS PREPARADAS;0,0803;104,87;0,7;0,9;2,2;0,0;0,0;0,0,,,
2015;2;3;1;2;3;4;ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL;0,03595;87,53;9,1;3,3;-10,6;0,0;0,0;0,0,
2015;2;5;1;1;1;5;MUEBLES PARA LIVING;0,3419;105,44;0,1;1,6;4,4;0,0;0,0;0,0,,,
2015;2;6;1;1;1;5;MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO;0,17269;116,94;0,9;3,8;10,1;0,0;0,0;0,0,,,
2015;2;11;1;1;1;5;BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,1679;111,09;0,6;1,3;7,8;0,0;0,0;0,0,,,
2015;2;8;2;1;1;5;SERVICIO DE TELEFONÍA FIJA;0,27567;74,28;0,0;0,0;-24,2;0,0;0,0;-0,1,,,
2015;2;5;3;1;1;5;LAVADORA;0,20342;93,3;0,9;2,3;-2,2;0,0;0,0;0,0,,,
2015;2;7;3;1;1;5;SERVICIO DE TRANSFER;0,03145;114,55;0,0;0,0;12,2;0,0;0,0;0,0,,,
2015;2;9;3;1;1;5;GIMNASIOS;0,35184;102,39;-1,8;-2,4;-1,6;0,0;0,0;0,0,,,
2015;2;12;5;1;1;5;SERVICIO FUNERARIO;0,30811;119,19;0,1;0,0;9,9;0,0;0,0;0,0,,,
2015;2;5;6;1;1;5;LIMPIADOR MULTIUSO;0,12725;108,76;1,6;2,0;4,5;0,0;0,0;0,0,,,
2015;2;3;1;2;1;5;ROPA INTERIOR Y DE DORMIR PARA HOMBRE;0,07802;101,78;0,7;0,1;0,1;0,0;0,0;0,0,,,
2015;2;12;1;2;1;5;COLONIAS Y PERFUMES;0,23605;106,80;1,7;0,7;7,2;0,0;0,0;0,0,,,
2015;2;1;1;6;1;5;FRUTAS DE ESTACIÓN;0,4521;115,54;-9,1;-19,4;2,2;0,0;-0,1;0,0,,,
2015;2;1;1;7;1;5;PALTA;0,28423;126,03;-1,1;3,7;39,1;0,0;0,0;0,1,,,
2015;2;3;1;2;2;5;ROPA DEPORTIVA Y DE BAÑO PARA MUJER;0,02529;99,12;-2,0;-12,1;-1,1;0,0;0,0;0,0,,,
2015;2;12;1;2;2;5;PROTECCIÓN HIGIÉNICA FEMENINA;0,08505;109,29;0,5;2,8;6,8;0,0;0,0;0,0,,,
2015;2;1;1;1;3;5;SNACK;0,07019;115,4;1,7;4,4;9,7;0,0;0,0;0,0,,,
2015;2;3;1;2;3;5;ROPA INTERIOR Y DE DORMIR INFANTIL;0,06856;100,19;2,6;-0,9;-0,4;0,0;0,0;0,0,,,
2015;2;6;1;1;1;6;MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS;0,12814;113,47;-0,7;7,4;10,3;0,0;0,0;0,0,,
2015;2;11;1;1;1;6;BEBIDA NO ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,21428;113,28;0,5;1,2;8,4;0,0;0,0;0,0,,,
2015;2;5;3;1;1;6;REFRIGERADOR;0,20451;99,80;1,8;3,3;4,0;0,0;0,0;0,0,,,
2015;2;12;5;1;1;6;SERVICIOS DE ASESORAMIENTO JURÍDICO;0,02915;99,5;-0,4;-0,3;-1,6;0,0;0,0;0,0,,,
2015;2;5;6;1;1;6;INSECTICIDAS Y SIMILARES;0,0374;97,46;-1,9;-3,2;0,9;0,0;0,0;0,0,,,
2015;2;12;1;2;1;6;DESODORANTES Y ANTITRANSPIRANTES;0,16724;109,75;2,2;4,3;6,0;0,0;0,0;0,0,,,
2015;2;1;1;7;1;6;PIMENTÓN Y PIMIENTO;0,04971;94,19;-4,3;-13,0;26,2;0,0;0,0;0,0,,,
2015;2;3;1;2;2;6;ROPA INTERIOR Y DE DORMIR PARA MUJER;0,1494;101,05;1,5;0,8;1,4;0,0;0,0;0,0,,,
2015;2;12;1;2;2;6;SHAMPOO Y BÁLSAMO;0,24225;104,27;1,0;1,0;1,4;0,0;0,0;0,0,,,
2015;2;6;1;1;1;7;MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL;0,33919;105,03;0,4;2,6;5,2;0,0;0,0;0,0,,,
2015;2;11;1;1;1;7;HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR;0,07165;112,59;0,3;0,9;6,5;0,0;0,0;0,0,,,
2015;2;12;5;1;1;7;CUOTAS EN CENTROS DE PADRES Y APODERADOS;0,0675;104,18;0,0;0,0;3,4;0,0;0,0;0,0,,,
2015;2;1;1;7;1;7;TOMATE;0,36505;100,41;-15,4;-13,9;15,2;-0,1;-0,1;0,0,,,
2015;2;6;1;1;1;8;MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO;0,28326;114,49;0,8;1,8;11,0;0,0;0,0;0,0,,,
2015;2;12;5;1;1;8;SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES;0,07087;111,29;0,9;1,1;7,4;0,0;0,0;0,0,,,
2015;2;1;1;7;1;8;ZANAHORIA;0,08384;116,61;-1,3;2,1;-4,9;0,0;0,0;0,0,,,
2015;2;6;1;1;1;9;PREPARADOS OFTALMOLÓGICOS;0,06047;117,31;-3,7;7,0;11,6;0,0;0,0;0,0,,,
2015;2;12;5;1;1;9;SERVICIO DE SALA CUNA;0,09879;112,43;0,2;3,1;6,6;0,0;0,0;0,0,,,
2015;2;1;1;7;1;9;ZAPALLO;0,09787;98,98;-7,6;-18,9;1,4;0,0;0,0;0,0,,,
2015;2;6;1;1;1;10;MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR;0,05785;113,28;0,0;2,9;15,0;0,0;0,0;0,0,,
2015;2;1;1;7;1;10;ZAPALLO ITALIANO;0,03843;90,5;-0,1;-1,3;41,6;0,0;0,0;0,0,,,
2015;2;6;1;1;1;11;MEDICAMENTOS HOMEOPÁTICOS Y SUPLEMENTOS ALIMENTICIOS;0,13803;106,73;0,0;0,8;4,9;0,0;0,0;0,0,,,
2015;2;1;1;7;1;11;VERDURAS DE ESTACIÓN;0,31022;108,98;1,8;-2,2;17,8;0,0;0,0;0,1,,,
2015;2;1;1;7;1;12;VERDURAS CONGELADAS;0,10244;106,79;1,9;3,6;5,3;0,0;0,0;0,0,,,
2015;2;1;1;7;1;13;VERDURAS EN CONSERVA;0,04408;107,90;-0,2;-1,0;4,4;0,0;0,0;0,0,,,
2015;2;1;1;7;1;14;VERDURAS ENCURTIDAS;0,0851;110,69;4,3;6,8;5,3;0,0;0,0;0,0,,,
2015;3;;;;;;IPC General;;107,35;0,6;1,1;4,2;;;,,,,,,,
2015;3;1;;;;;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;19,05855;111,85;0,1;-0,1;8,0;0,0;0,0;1,5,,,
2015;3;2;;;;;BEBIDAS ALCOHÓLICAS Y TABACO;3,31194;120,23;0,2;4,8;14,3;0,0;0,2;0,5,,,
2015;3;3;;;;;VESTUARIO Y CALZADO;4,48204;89,78;0,7;-1,1;-7,6;0,0;0,0;-0,3,,,
2015;3;4;;;;;VIVIENDA Y SERVICIOS BÁSICOS;13,8281;109,38;0,4;2,7;4,8;0,1;0,4;0,7,,,
2015;3;5;;;;;EQUIPAMIENTO Y MANTENCIÓN DEL HOGAR;7,02041;106,80;0,6;1,9;5,0;0,0;0,1;0,3,,,
2015;3;6;;;;;SALUD;6,44131;107,74;0,5;2,3;6,0;0,0;0,1;0,4,,,
2015;3;7;;;;;TRANSPORTE;14,47381;103,84;-0,1;-1,9;-0,9;0,0;-0,3;-0,1,,,
2015;3;8;;;;;COMUNICACIONES;5,00064;97,25;-0,2;0,2;-1,1;0,0;0,0;-0,1,,,
2015;3;9;;;;;RECREACIÓN Y CULTURA;6,76121;101,42;0,2;-0,2;1,3;0,0;0,0;0,1,,,
2015;3;10;;;;;EDUCACIÓN;8,08996;111,75;5,1;5,2;5,5;0,4;0,4;0,5,,,
2015;3;11;;;;;RESTAURANTES Y HOTELES;4,37454;113,24;0,4;1,5;7,0;0,0;0,1;0,3,,,
2015;3;12;;;;;BIENES Y SERVICIOS DIVERSOS;7,15749;107,85;0,4;1,0;6,1;0,0;0,1;0,4,,,
2015;3;1;1;;;;ALIMENTOS;16,97108;111,50;0,1;-0,2;7,4;0,0;0,0;1,3,,,
2015;3;2;1;;;;BEBIDAS ALCOHÓLICAS;1,79981;111,33;0,3;2,7;9,3;0,0;0,1;0,2,,,
2015;3;3;1;;;;VESTUARIO;3,27868;92,04;0,9;-0,8;-6,8;0,0;0,0;-0,2,,,
2015;3;4;1;;;;ARRIENDOS EFECTIVOS;4,16621;110,50;0,5;1,9;6,1;0,0;0,1;0,3,,,
2015;3;5;1;;;;MUEBLES Y ACCESORIOS PARA EL HOGAR;1,24688;103,38;0,8;2,7;2,2;0,0;0,0;0,0,,,
2015;3;6;1;;;;PRODUCTOS, ARTEFACTOS Y EQUIPOS MÉDICOS;2,53141;112,55;1,3;4,5;10,5;0,0;0,1;0,3,,
2015;3;7;1;;;;ADQUISICIÓN DE VEHÍCULOS;4,45134;109,57;0,6;3,2;5,2;0,0;0,1;0,2,,,
2015;3;8;1;;;;EQUIPOS  TELEFÓNICOS;0,40978;77,49;-3,1;2,9;-2,2;0,0;0,0;0,0,,,
2015;3;9;1;;;;EQUIPO AUDIOVISUAL, FOTOGRÁFICO Y DE PROCESAMIENTO INFORMÁTICO;1,87629;88,9;0,5;0,7;-8,5;0,0;0,0;-0,2,,
2015;3;10;1;;;;ENSEÑANZA PRE-ESCOLAR Y ENSEÑANZA BÁSICA (PRIMARIA);2,11003;112,07;5,5;5,5;5,5;0,1;0,1;0,1,,,
2015;3;11;1;;;;SERVICIOS SUMINISTRADOS POR RESTAURANTES Y HOTELES;3,95331;113,40;0,5;1,5;7,4;0,0;0,1;0,3,,,
2015;3;12;1;;;;CUIDADO PERSONAL;2,7818;108,28;0,8;1,7;5,5;0,0;0,0;0,2,,,
2015;3;1;2;;;;BEBIDAS NO ALCOHÓLICAS;2,08747;114,69;0,0;1,2;12,9;0,0;0,0;0,3,,,
2015;3;2;2;;;;TABACO;1,51213;130,82;0,0;6,9;19,7;0,0;0,1;0,3,,,
2015;3;3;2;;;;CALZADO;1,20336;83,62;0,1;-2,0;-9,9;0,0;0,0;-0,1,,,
2015;3;4;2;;;;CONSERVACIÓN Y REPARACIÓN DE LA VIVIENDA;1,80188;111,72;0,7;1,7;5,4;0,0;0,0;0,1,,,
2015;3;5;2;;;;TEXTILES PARA EL HOGAR;0,29162;101,17;0,6;3,0;2,3;0,0;0,0;0,0,,,
2015;3;6;2;;;;SERVICIOS PARA PACIENTES EXTERNOS;3,0835;103,76;0,0;0,9;2,3;0,0;0,0;0,1,,,
2015;3;7;2;;;;FUNCIONAMIENTO DE VEHÍCULOS DE TRANSPORTE PERSONAL;5,72971;95,1;2,1;-5,6;-11,5;0,1;-0,3;-0,7,,,
2015;3;8;2;;;;SERVICIOS DE TELECOMUNICACIONES;4,59086;99,02;0,0;0,1;-1,0;0,0;0,0;0,0,,,
2015;3;9;2;;;;OTROS EQUIPOS Y ARTÍCULOS PARA LA RECREACIÓN, FLORES, JARDINERÍA Y MASCOTAS;1,58331;105,83;0,5;2,6;5,1;0,0;0,0;0,1,
2015;3;10;2;;;;ENSEÑANZA MEDIA (SECUNDARIA);0,7535;107,77;0,9;0,9;0,9;0,0;0,0;0,0,,,
2015;3;11;2;;;;SERVICIOS DE ALOJAMIENTO;0,42123;111,71;-0,8;1,9;2,9;0,0;0,0;0,0,,,
2015;3;12;2;;;;OTROS ARTÍCULOS PERSONALES;0,61463;98,97;0,2;1,7;2,9;0,0;0,0;0,0,,,
2015;3;4;3;;;;SUMINISTROS DE AGUA Y SERVICIOS DIVERSOS RELACIONADOS CON LA VIVIENDA;3,0524;111,17;0,4;1,5;5,6;0,0;0,0;0,2,,,
2015;3;5;3;;;;ARTEFACTOS PARA EL HOGAR;0,94263;103,65;2,0;4,1;5,5;0,0;0,0;0,0,,,
2015;3;6;3;;;;SERVICIOS DE HOSPITAL;0,8264;107,84;0,0;0,6;6,2;0,0;0,0;0,1,,,
2015;3;7;3;;;;SERVICIOS DE TRANSPORTE;4,29276;109,57;-3,2;-2,5;7,6;-0,1;-0,1;0,3,,,
2015;3;9;3;;;;SERVICIOS DE RECREACIÓN Y CULTURA;1,65959;103,55;-0,4;-1,1;3,1;0,0;0,0;0,1,,,
2015;3;10;3;;;;ENSEÑANZA POSTSECUNDARIA NO TERCIARIA;0,10966;115,70;10,0;10,0;10,0;0,0;0,0;0,0,,,
2015;3;12;3;;;;SEGUROS;0,48124;114,56;0,2;2,8;12,5;0,0;0,0;0,1,,,
2015;3;4;4;;;;ELECTRICIDAD, GAS Y OTROS COMBUSTIBLES;4,80761;106,40;0,2;4,7;2,9;0,0;0,2;0,1,,
2015;3;5;4;;;;ARTÍCULOS DE VIDRIO Y CRISTAL, VAJILLA Y UTENSILIOS PARA EL HOGAR;0,29348;103,19;-0,3;1,0;3,7;0,0;0,0;0,0,,
2015;3;9;4;;;;PERIÓDICOS, LIBROS Y ÚTILES DE OFICINA;0,85491;105,27;-0,1;0,7;4,6;0,0;0,0;0,0,,
2015;3;10;4;;;;ENSEÑANZA SUPERIOR (TERCIARIA);5,01108;111,84;5,6;5,6;5,8;0,3;0,3;0,3,,,
2015;3;12;4;;;;SERVICIOS FINANCIEROS;2,42126;106,76;0,1;-0,4;6,1;0,0;0,0;0,1,,,
2015;3;5;5;;;;HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN;0,39331;107,58;0,8;3,1;5,7;0,0;0,0;0,0,,,
