id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.w_type_id,specs.w_type_unicode,specs.w_type_name,specs.name,specs.picture,specs.height,specs.width,specs.depth,specs.drum_material_id,specs.drum_material_unicode,specs.drum_material_name,specs.power_id,specs.power_unicode,specs.power_value,specs.capacity_id,specs.capacity_unicode,specs.capacity_value,specs.w_format_id,specs.w_format_unicode,specs.w_format_name,specs.washing_energy_efficiency_id,specs.washing_energy_efficiency_unicode,specs.washing_energy_efficiency_value,specs.washing_energy_efficiency_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.weight,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.color_id,specs.color_unicode,specs.color_name,specs.control_type_id,specs.control_type_unicode,specs.control_type_name,specs.drying_energy_efficiency_id,specs.drying_energy_efficiency_unicode,specs.drying_energy_efficiency_name,specs.drying_energy_efficiency_value,specs.drying_capacity_id,specs.drying_capacity_unicode,specs.drying_capacity_value,specs.pretty_dimensions,specs.pretty_weight,specs.lg_cl_capacity,specs.pretty_lg_cl_capacity,specs.lg_cl_capacity_segment,catIPC
84273,LG WD11VVC3S6C,848,LG,1207163,2020-07-29T21:28:36.872457+00:00,2020-10-17T12:40:30.690872+00:00,LG WD11VVC3S6C Lavadora y Secadora Lavadora y Secadora WD11VVC3S6C 850 600 560 Acero Inoxidable Acero Inoxidable Desconocido 0 10.5 kg. 10500 Frontal Frontal Desconocido 19 Desconocido A A 4 73000 LG LG Gris Gris Digital Digital Desconocido Desconocido 11 7 kg. 7000,https://publicapi.solotodo.com/products/84273/,https://publicapi.solotodo.com/categories/19/,lg-wd11vvc3s6c,https://media.solotodo.com/media/products/1207163_picture_1596058226.jpg,1207163,LG WD11VVC3S6C,362007,Lavadora y Secadora,Lavadora y Secadora,WD11VVC3S6C,products/1207163_picture_1596058226.jpg,850,600,560,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362601,10.5 kg.,10500,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592944,A,A,4,73000,361871,LG,LG,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362533,7 kg.,7000,600 x 850 x 560 mm,73.0 kg.,10500,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
86606,LG WD16SG2S6,848,LG,1232894,2020-09-21T13:00:05.795628+00:00,2020-10-17T12:44:36.742352+00:00,LG WD16SG2S6 Lavadora y Secadora Lavadora y Secadora WD16SG2S6 940 645 770 Acero Inoxidable Acero Inoxidable Desconocido 0 16 kg. 16000 Frontal Frontal Desconocido 19 Desconocido A A 4 72000 LG LG Silver Silver Digital Digital Desconocido Desconocido 11 8 kg. 8000,https://publicapi.solotodo.com/products/86606/,https://publicapi.solotodo.com/categories/19/,lg-wd16sg2s6,https://media.solotodo.com/media/products/1232894_picture_1600693204.jpg,1232894,LG WD16SG2S6,362007,Lavadora y Secadora,Lavadora y Secadora,WD16SG2S6,products/1232894_picture_1600693204.jpg,940,645,770,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592944,A,A,4,72000,361871,LG,LG,908903,Silver,Silver,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362557,8 kg.,8000,645 x 940 x 770 mm,72.0 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
114942,LG WM22BV2S6B,848,LG,1417780,2021-07-07T10:38:03.176126+00:00,2021-07-07T10:38:51.138771+00:00,LG WM22BV2S6B Desconocido 0 WM22BV2S6B 990 700 770 Acero Inoxidable Acero Inoxidable 22 kg. 22000 Frontal Frontal 62400 LG LG Lavadora automática Lavadora automática Grafito Grafito Digital Digital Desconocido 11 Desconocido N/A 0 Desconocido Desconocido 19 A 4 A,https://publicapi.solotodo.com/products/114942/,https://publicapi.solotodo.com/categories/19/,lg-wm22bv2s6b,https://media.solotodo.com/media/products/1417780_picture_1625654329.webp,1417780,LG WM22BV2S6B,361990,Lavadora automática,Lavadora automática,WM22BV2S6B,products/1417780_picture_1625654329.webp,990,700,770,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362682,22 kg.,22000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592944,A,A,4,62400,361871,LG,LG,593930,Grafito,Grafito,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,700 x 990 x 770 mm,62.4 kg.,22000,22 kg.,20 kg. o más,lavadoras_secadoras
119037,Bosch WAU24S5XES,41,Bosch,1448791,2021-09-01T13:44:43.953665+00:00,2021-09-01T13:45:58.664503+00:00,Bosch WAU24S5XES 2300 W. 2300 WAU24S5XES 845 598 590 Acero Inoxidable Acero Inoxidable 9 kg. 9000 Frontal Frontal 69700 Bosch Bosch Lavadora automática Lavadora automática Gris Gris Digital Digital C 6 C N/A 0 A A 4 D 7 D,https://publicapi.solotodo.com/products/119037/,https://publicapi.solotodo.com/categories/19/,bosch-wau24s5xes,https://media.solotodo.com/media/products/1448791_picture_1630503956.jfif,1448791,Bosch WAU24S5XES,361990,Lavadora automática,Lavadora automática,WAU24S5XES,products/1448791_picture_1630503956.jfif,845,598,590,362098,Acero Inoxidable,Acero Inoxidable,362426,2300 W.,2300,362568,9 kg.,9000,362689,Frontal,Frontal,592953,A,4,A,743974,D,D,7,69700,361787,Bosch,Bosch,362041,Gris,Gris,362066,Digital,Digital,592968,C,C,6,850170,,0,598 x 845 x 590 mm,69.7 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
68404,LG WT25WT6H,848,LG,1011550,2019-11-06T02:20:25.087557+00:00,2020-10-17T12:17:40.987071+00:00,LG WT25WT6H Lavadora automática Lavadora automática WT25WT6H 1130 686 721 Acero Inoxidable Acero Inoxidable Desconocido 0 25 kg. 25000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/68404/,https://publicapi.solotodo.com/categories/19/,lg-wt25wt6h,https://media.solotodo.com/media/products/1011550_picture_1573006896.jpg,1011550,LG WT25WT6H,361990,Lavadora automática,Lavadora automática,WT25WT6H,products/1011550_picture_1573006896.jpg,1130,686,721,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,845569,25 kg.,25000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,686 x 1130 x 721 mm,Desconocido,25000,25 kg.,20 kg. o más,lavadoras_secadoras
117619,Bosch WDU8H541ES,41,Bosch,1438273,2021-08-12T19:54:20.453474+00:00,2021-08-12T19:55:34.870052+00:00,Bosch WDU8H541ES Desconocido 0 WDU8H541ES 848 598 616 Acero Inoxidable Acero Inoxidable 10 kg. 10000 Frontal Frontal 89000 Bosch Bosch Lavadora y Secadora Lavadora y Secadora Blanco Blanco Digital Digital Desconocido 11 Desconocido 6 kg. 6000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/117619/,https://publicapi.solotodo.com/categories/19/,bosch-wdu8h541es,https://media.solotodo.com/media/products/1438273_picture_1628798133.png,1438273,Bosch WDU8H541ES,362007,Lavadora y Secadora,Lavadora y Secadora,WDU8H541ES,products/1438273_picture_1628798133.png,848,598,616,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362590,10 kg.,10000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,89000,361787,Bosch,Bosch,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,598 x 848 x 616 mm,89.0 kg.,10000,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
82849,LG DF22VV2SBG,848,LG,1191078,2020-06-29T04:29:36.701027+00:00,2020-10-17T12:38:10.704065+00:00,LG DF22VV2SBG Secadora Secadora DF22VV2SBG 990 686 765 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 0 LG LG Grafito Grafito Digital Digital Desconocido Desconocido 11 22 kg. 22000,https://publicapi.solotodo.com/products/82849/,https://publicapi.solotodo.com/categories/19/,lg-df22vv2sbg,https://media.solotodo.com/media/products/1191078_picture_1593404975.jpg,1191078,LG DF22VV2SBG,362016,Secadora,Secadora,DF22VV2SBG,products/1191078_picture_1593404975.jpg,990,686,765,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,0,361871,LG,LG,593930,Grafito,Grafito,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362682,22 kg.,22000,686 x 990 x 765 mm,Desconocido,22000,22 kg.,20 kg. o más,lavadoras_secadoras
83589,Bosch WTG8729XCL,41,Bosch,1199411,2020-07-15T20:15:37.972772+00:00,2020-10-17T12:39:25.207025+00:00,Bosch WTG8729XCL Secadora Secadora WTG8729XCL 842 598 599 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal No Aplica 20 No Aplica A++ A++ 2 54000 Bosch Bosch Gris Gris Digital Digital Desconocido Desconocido 11 9 kg. 9000,https://publicapi.solotodo.com/products/83589/,https://publicapi.solotodo.com/categories/19/,bosch-wtg8729xcl,https://media.solotodo.com/media/products/1199411_picture_1594844204.webp,1199411,Bosch WTG8729XCL,362016,Secadora,Secadora,WTG8729XCL,products/1199411_picture_1594844204.webp,842,598,599,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,1185077,A++,A++,2,54000,361787,Bosch,Bosch,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362568,9 kg.,9000,598 x 842 x 599 mm,54.0 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
116107,LG WD14BVC2S6C,848,LG,1426139,2021-07-23T15:13:35.091550+00:00,2021-08-09T14:26:22.553054+00:00,LG WD14BVC2S6C Desconocido 0 WD14BVC2S6C 850 600 600 Acero Inoxidable Acero Inoxidable 14 kg. 14000 Frontal Frontal 76000 LG LG Lavadora y Secadora Lavadora y Secadora Negro Negro Digital Digital Desconocido 11 Desconocido 8 kg. 8000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/116107/,https://publicapi.solotodo.com/categories/19/,lg-wd14bvc2s6c,https://media.solotodo.com/media/products/1426139_picture_1627053278.jpg,1426139,LG WD14BVC2S6C,362007,Lavadora y Secadora,Lavadora y Secadora,WD14BVC2S6C,products/1426139_picture_1627053278.jpg,850,600,600,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362634,14 kg.,14000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,76000,361871,LG,LG,362050,Negro,Negro,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362557,8 kg.,8000,600 x 850 x 600 mm,76.0 kg.,14000,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
68711,LG WT22VSS6H,848,LG,1014823,2019-11-15T11:49:29.202894+00:00,2020-10-17T12:18:01.073957+00:00,LG WT22VSS6H Lavadora automática Lavadora automática WT22VSS6H 1026 686 721 Acero Inoxidable Acero Inoxidable Desconocido 0 22 kg. 22000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Silver Silver Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/68711/,https://publicapi.solotodo.com/categories/19/,lg-wt22vss6h,https://media.solotodo.com/media/products/1014823_picture_1573818617.jpg,1014823,LG WT22VSS6H,361990,Lavadora automática,Lavadora automática,WT22VSS6H,products/1014823_picture_1573818617.jpg,1026,686,721,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362682,22 kg.,22000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,908903,Silver,Silver,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,686 x 1026 x 721 mm,Desconocido,22000,22 kg.,20 kg. o más,lavadoras_secadoras
53753,Ursus Trotter WDMI-10-7K15P,1032,Ursus Trotter,846232,2018-12-12T00:53:20.214477+00:00,2020-10-17T12:01:23.703128+00:00,Ursus Trotter WDMI-10-7K15P Lavadora y Secadora Lavadora y Secadora WDMI-10-7K15P 850 590 580 Acero Inoxidable Acero Inoxidable Desconocido 0 10 kg. 10000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 60000 Ursus Trotter Ursus Trotter Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/53753/,https://publicapi.solotodo.com/categories/19/,ursus-trotter-wdmi-10-7k15p,https://media.solotodo.com/media/products/846232_picture_1544576611.jpg,846232,Ursus Trotter WDMI-10-7K15P,362007,Lavadora y Secadora,Lavadora y Secadora,WDMI-10-7K15P,products/846232_picture_1544576611.jpg,850,590,580,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362590,10 kg.,10000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,60000,361947,Ursus Trotter,Ursus Trotter,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,590 x 850 x 580 mm,60.0 kg.,10000,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
63637,LG WT22BSS6H,848,LG,957762,2019-07-15T16:17:40.421738+00:00,2020-10-17T12:11:59.836779+00:00,LG WT22BSS6H Lavadora automática Lavadora automática WT22BSS6H 1023 690 730 Acero Inoxidable Acero Inoxidable Desconocido 0 22 kg. 22000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 62000 LG LG Negro Negro Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/63637/,https://publicapi.solotodo.com/categories/19/,lg-wt22bss6h,https://media.solotodo.com/media/products/957762_picture_1598651873.jpg,957762,LG WT22BSS6H,361990,Lavadora automática,Lavadora automática,WT22BSS6H,products/957762_picture_1598651873.jpg,1023,690,730,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362682,22 kg.,22000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,62000,361871,LG,LG,362050,Negro,Negro,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,690 x 1023 x 730 mm,62.0 kg.,22000,22 kg.,20 kg. o más,lavadoras_secadoras
68704,LG WM22WV26,848,LG,1014774,2019-11-15T09:45:05.939693+00:00,2020-10-17T12:18:03.211074+00:00,LG WM22WV26 Lavadora automática Lavadora automática WM22WV26 983 686 761 Acero Inoxidable Acero Inoxidable Desconocido 0 22 kg. 22000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/68704/,https://publicapi.solotodo.com/categories/19/,lg-wm22wv26,https://media.solotodo.com/media/products/1014774_picture_1573811141.jpg,1014774,LG WM22WV26,361990,Lavadora automática,Lavadora automática,WM22WV26,products/1014774_picture_1573811141.jpg,983,686,761,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362682,22 kg.,22000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,686 x 983 x 761 mm,Desconocido,22000,22 kg.,20 kg. o más,lavadoras_secadoras
112836,LG WD20VV2S6,848,LG,1403347,2021-06-09T15:00:58.254440+00:00,2021-06-09T15:01:47.801393+00:00,LG WD20VV2S6 Desconocido 0 WD20VV2S6 990 700 770 Acero Inoxidable Acero Inoxidable 20 kg. 20000 Frontal Frontal 105000 LG LG Lavadora y Secadora Lavadora y Secadora Gris Gris Digital Digital Desconocido 11 Desconocido 12 kg. 12000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/112836/,https://publicapi.solotodo.com/categories/19/,lg-wd20vv2s6,https://media.solotodo.com/media/products/1403347_picture_1623250906.webp,1403347,LG WD20VV2S6,362007,Lavadora y Secadora,Lavadora y Secadora,WD20VV2S6,products/1403347_picture_1623250906.webp,990,700,770,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362675,20 kg.,20000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,105000,361871,LG,LG,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362622,12 kg.,12000,700 x 990 x 770 mm,105.0 kg.,20000,20 kg.,20 kg. o más,lavadoras_secadoras
56994,LG DT25WTG,848,LG,882470,2019-02-19T14:10:42.087792+00:00,2020-10-17T12:04:22.893820+00:00,LG DT25WTG Secadora Secadora DT25WTG 1020 686 734 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 25 kg. 25000,https://publicapi.solotodo.com/products/56994/,https://publicapi.solotodo.com/categories/19/,lg-dt25wtg,https://media.solotodo.com/media/products/882470_picture_1550585440.jpg,882470,LG DT25WTG,362016,Secadora,Secadora,DT25WTG,products/882470_picture_1550585440.jpg,1020,686,734,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,845569,25 kg.,25000,686 x 1020 x 734 mm,Desconocido,25000,25 kg.,20 kg. o más,lavadoras_secadoras
91759,LG WM12WB6,848,LG,1274566,2020-11-23T12:19:47.525423+00:00,2020-11-23T12:20:30.329136+00:00,LG WM12WB6 Desconocido 0 Frontal Frontal Desconocido 19 Desconocido Desconocido 20 Desconocido Acero Inoxidable Acero Inoxidable WM12WB6 850 600 560 0 LG LG Lavadora automática Lavadora automática Blanco Blanco Digital Digital Desconocido 11 Desconocido N/A 0 12 kg. 12000,https://publicapi.solotodo.com/products/91759/,https://publicapi.solotodo.com/categories/19/,lg-wm12wb6,https://media.solotodo.com/media/products/1274566_picture_1606134028.jpg,1274566,LG WM12WB6,361990,Lavadora automática,Lavadora automática,WM12WB6,products/1274566_picture_1606134028.jpg,850,600,560,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362622,12 kg.,12000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,600 x 850 x 560 mm,Desconocido,12000,12 kg.,10 a 15.9 kg.,lavadoras_secadoras
91764,Bosch WDU28540ES,41,Bosch,1274601,2020-11-23T12:42:00.120434+00:00,2020-11-23T12:43:46.117110+00:00,Bosch WDU28540ES 2000 W. 2000 Frontal Frontal Desconocido 19 Desconocido Desconocido 20 Desconocido Acero Inoxidable Acero Inoxidable WDU28540ES 848 598 616 89000 Bosch Bosch Lavadora y Secadora Lavadora y Secadora Blanco Blanco Digital Digital Desconocido 11 Desconocido 6 kg. 6000 10 kg. 10000,https://publicapi.solotodo.com/products/91764/,https://publicapi.solotodo.com/categories/19/,bosch-wdu28540es,https://media.solotodo.com/media/products/1274601_picture_1606135424.jpg,1274601,Bosch WDU28540ES,362007,Lavadora y Secadora,Lavadora y Secadora,WDU28540ES,products/1274601_picture_1606135424.jpg,848,598,616,362098,Acero Inoxidable,Acero Inoxidable,362407,2000 W.,2000,362590,10 kg.,10000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,89000,361787,Bosch,Bosch,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,598 x 848 x 616 mm,89.0 kg.,10000,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
92827,LG WD15DG2S6,848,LG,1288746,2020-12-18T12:44:48.734337+00:00,2020-12-18T12:45:23.916772+00:00,LG WD15DG2S6 15 kg. 15000 Desconocido Desconocido 20 Desconocido 19 Desconocido WD15DG2S6 940 645 Acero Inoxidable Acero Inoxidable 770 Frontal Frontal 82000 LG LG Lavadora y Secadora Lavadora y Secadora Gris Gris Digital Digital Desconocido Desconocido 11 8 kg. 8000 Desconocido 0,https://publicapi.solotodo.com/products/92827/,https://publicapi.solotodo.com/categories/19/,lg-wd15dg2s6,https://media.solotodo.com/media/products/1288746_picture_1608295521.jpg,1288746,LG WD15DG2S6,362007,Lavadora y Secadora,Lavadora y Secadora,WD15DG2S6,products/1288746_picture_1608295521.jpg,940,645,770,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362642,15 kg.,15000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,82000,361871,LG,LG,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362557,8 kg.,8000,645 x 940 x 770 mm,82.0 kg.,15000,15 kg.,10 a 15.9 kg.,lavadoras_secadoras
57967,LG DLG7101W,848,LG,893243,2019-03-07T17:01:11.057463+00:00,2020-10-17T12:05:34.507057+00:00,LG DLG7101W Secadora Secadora DLG7101W 1124 686 735 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 59511 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/57967/,https://publicapi.solotodo.com/categories/19/,lg-dlg7101w,https://media.solotodo.com/media/products/893243_picture_1551978070.jpg,893243,LG DLG7101W,362016,Secadora,Secadora,DLG7101W,products/893243_picture_1551978070.jpg,1124,686,735,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,59511,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,686 x 1124 x 735 mm,59.511 kg.,0,,9.9 kg. o menos,lavadoras_secadoras
37176,LG WD15DG6,848,LG,646014,2017-06-24T00:00:00+00:00,2020-10-17T11:42:13.942778+00:00,LG WD15DG6 Lavadora y Secadora Lavadora y Secadora WD15DG6 940 675 770 Acero Inoxidable Acero Inoxidable Desconocido 0 15 kg. 15000 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Gris Gris Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/37176/,https://publicapi.solotodo.com/categories/19/,lg-wd15dg6,https://media.solotodo.com/media/products/WD15DG6_00_pizO2rn.jpg,646014,LG WD15DG6,362007,Lavadora y Secadora,Lavadora y Secadora,WD15DG6,products/WD15DG6_00_pizO2rn.jpg,940,675,770,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362642,15 kg.,15000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,675 x 940 x 770 mm,Desconocido,15000,15 kg.,10 a 15.9 kg.,lavadoras_secadoras
98440,Samsung WD20T6300GP/ZS,996,Samsung,1324026,2021-02-11T18:41:47.051400+00:00,2021-02-11T18:41:47.051427+00:00,Samsung WD20T6300GP/ZS 984 12 kg. 12000 Desconocido 11 Desconocido Digital Digital WD20T6300GP/ZS Grafito Grafito Lavadora y Secadora Lavadora y Secadora Samsung Samsung 97 686 796 Desconocido 19 Desconocido Acero Inoxidable Acero Inoxidable Desconocido 0 20 kg. 20000 Frontal Frontal Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/98440/,https://publicapi.solotodo.com/categories/19/,samsung-wd20t6300gpzs,https://media.solotodo.com/media/products/1324026_picture_1613068905.webp,1324026,Samsung WD20T6300GP/ZS,362007,Lavadora y Secadora,Lavadora y Secadora,WD20T6300GP/ZS,products/1324026_picture_1613068905.webp,984,686,796,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362675,20 kg.,20000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,97,361928,Samsung,Samsung,593930,Grafito,Grafito,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362622,12 kg.,12000,686 x 984 x 796 mm,0.097 kg.,20000,20 kg.,20 kg. o más,lavadoras_secadoras
38404,Miele WDB020,651,Miele,663094,2017-08-04T00:00:00+00:00,2020-10-17T11:43:45.611042+00:00,Miele WDB020 Lavadora automática Lavadora automática WDB020 850 596 636 Acero Inoxidable Acero Inoxidable 2100 W. 2100 7 kg. 7000 Frontal Frontal A 4 A A A 4 0 Miele Miele Blanco Blanco Digital Digital A A 4 N/A 0,https://publicapi.solotodo.com/products/38404/,https://publicapi.solotodo.com/categories/19/,miele-wdb020,https://media.solotodo.com/media/products/663094_picture_1501875669.jpg,663094,Miele WDB020,361990,Lavadora automática,Lavadora automática,WDB020,products/663094_picture_1501875669.jpg,850,596,636,362098,Acero Inoxidable,Acero Inoxidable,362411,2100 W.,2100,362533,7 kg.,7000,362689,Frontal,Frontal,592953,A,4,A,592944,A,A,4,0,361922,Miele,Miele,362033,Blanco,Blanco,362066,Digital,Digital,593003,A,A,4,850170,,0,596 x 850 x 636 mm,Desconocido,7000,7 kg.,9.9 kg. o menos,lavadoras_secadoras
54130,LG WD205CK,848,LG,850291,2018-12-22T14:12:47.376024+00:00,2020-10-17T12:01:52.515041+00:00,LG WD205CK Mini Lavadora Mini Lavadora WD205CK 359 737 784 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 47250 LG LG Grafito Grafito Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/54130/,https://publicapi.solotodo.com/categories/19/,lg-wd205ck,https://media.solotodo.com/media/products/850291_picture_1545487966.jpg,850291,LG WD205CK,707374,Mini Lavadora,Mini Lavadora,WD205CK,products/850291_picture_1545487966.jpg,359,737,784,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,47250,361871,LG,LG,593930,Grafito,Grafito,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,737 x 359 x 784 mm,47.25 kg.,0,,9.9 kg. o menos,lavadoras_secadoras
