fecha,precio,precio_oferta,id_tienda,id
2021-12-16 04:51:13.277173+00:00,119990,119990,9,21869
2021-12-17 04:49:59.194239+00:00,109990,109990,9,21869
2021-12-18 04:49:14.943597+00:00,109990,109990,9,21869
2021-12-19 04:49:58.493623+00:00,109990,109990,9,21869
2021-12-20 04:47:17.067986+00:00,109990,109990,9,21869
2021-12-21 04:49:17.135124+00:00,109990,109990,9,21869
2021-12-10 04:48:10.925633+00:00,129990,129990,9,21869
2021-12-11 04:49:54.199605+00:00,129990,129990,9,21869
2021-12-12 04:49:26.932569+00:00,129990,129990,9,21869
2021-12-13 04:49:24.163717+00:00,129990,129990,9,21869
2021-12-14 05:21:18.506204+00:00,129990,129990,9,21869
2021-12-15 04:52:14.917555+00:00,129990,129990,9,21869
2021-12-16 04:51:17.717309+00:00,129990,129990,9,21869
2021-12-09 04:31:59.034049+00:00,109990,109990,88,11926
2021-12-10 04:32:08.515782+00:00,109990,109990,88,11926
2021-12-11 04:31:58.512992+00:00,109990,109990,88,11926
2021-12-12 04:31:53.419897+00:00,109990,109990,88,11926
2021-12-13 04:31:44.072782+00:00,109990,109990,88,11926
2021-12-14 04:32:09.599125+00:00,109990,109990,88,11926
2021-12-15 04:32:13.622861+00:00,109990,109990,88,11926
2021-12-16 04:32:11.438704+00:00,109990,109990,88,11926
2021-12-17 04:32:16.816602+00:00,109990,109990,88,11926
2021-12-18 04:32:13.637544+00:00,109990,109990,88,11926
2021-12-19 04:32:12.926305+00:00,109990,109990,88,11926
2021-12-20 04:32:11.540917+00:00,109990,109990,88,11926
2021-12-21 04:32:12.392724+00:00,109990,109990,88,11926
2021-12-09 04:49:52.207444+00:00,109990,109990,30,11926
2021-12-10 04:54:07.211263+00:00,109990,109990,30,11926
2021-12-11 04:53:53.443293+00:00,109990,109990,30,11926
2021-12-12 04:54:11.542418+00:00,109990,109990,30,11926
2021-12-13 04:56:06.938156+00:00,109990,109990,30,11926
2021-12-14 04:53:40.097781+00:00,109990,109990,30,11926
2021-12-15 04:50:51.254759+00:00,109990,109990,30,11926
2021-12-16 04:54:21.769789+00:00,109990,109990,30,11926
2021-12-17 04:55:45.570659+00:00,109990,109990,30,11926
2021-12-18 04:56:04.981024+00:00,109990,109990,30,11926
2021-12-19 04:57:00.088843+00:00,109990,109990,30,11926
2021-12-20 04:49:14.826287+00:00,109990,109990,30,11926
2021-12-21 04:54:46.120773+00:00,109990,109990,30,11926
2021-12-09 05:01:04.213152+00:00,114990,114990,170,11926
2021-12-10 04:58:56.367876+00:00,114990,114990,170,11926
2021-12-11 04:57:38.138558+00:00,114990,114990,170,11926
